Element Number	Volume (m³)
2021	4.1271e-008
2022	8.4103e-008
2023	5.9709e-008
2024	1.0449e-007
2025	1.455e-007
2026	6.25e-008
2027	1.561e-006
2028	1.206e-006
2029	5.9709e-008
2030	1.24e-006
2031	5.4084e-007
2032	3.083e-007
2033	2.3959e-007
2034	7.8533e-007
2035	3.8357e-007
2036	1.4624e-006
2037	1.2794e-005
2038	1.9502e-007
2039	5.9709e-008
2040	1.9505e-006
2041	8.7939e-006
2042	1.3119e-006
2043	6.1977e-007
2044	5.9709e-008
2045	1.3212e-007
2046	3.5918e-007
2047	2.6558e-008
2048	3.601e-008
2049	4.667e-007
2050	1.0552e-006
2051	1.0352e-006
2052	1.2212e-006
2053	3.3547e-007
2054	2.1755e-007
2055	3.0255e-007
2056	2.1409e-007
2057	3.8775e-008
2058	4.6502e-007
2059	4.2361e-007
2060	6.1284e-007
2061	7.7316e-008
2062	4.1716e-007
2063	5.5134e-007
2064	5.8622e-007
2065	1.2212e-006
2066	4.0138e-007
2067	6.1284e-007
2068	4.3257e-007
2069	6.1284e-007
2070	3.8775e-008
2071	4.1892e-007
2072	6.7161e-007
2073	3.2401e-007
2074	3.2603e-007
2075	1.3109e-006
2076	1.17e-006
2077	1.1425e-006
2078	4.1579e-007
2079	7.4373e-007
2080	4.1084e-007
2081	1.4309e-006
2082	4.0134e-006
2083	3.6076e-007
2084	6.9541e-007
2085	6.5747e-007
2086	6.8787e-007
2087	5.5917e-006
2088	5.7016e-006
2089	2.6364e-006
2090	1.6245e-006
2091	8.1097e-007
2092	4.8289e-006
2093	1.8192e-006
2094	1.501e-006
2095	8.6639e-007
2096	4.2159e-006
2097	2.1488e-006
2098	1.3079e-006
2099	6.3358e-007
2100	1.2039e-006
2101	1.2645e-006
2102	3.1809e-006
2103	2.7757e-006
2104	1.3315e-006
2105	6.0481e-007
2106	6.0381e-007
2107	6.0802e-007
2108	5.5157e-007
2109	4.2498e-007
2110	3.7621e-007
2111	4.0945e-007
2112	3.924e-007
2113	3.9734e-006
2114	5.4802e-006
2115	6.6058e-006
2116	4.5001e-006
2117	3.9305e-006
2118	1.0762e-005
2119	9.4773e-006
2120	3.9493e-006
2121	8.5486e-006
2122	3.833e-006
2123	5.1821e-006
2124	7.408e-006
2125	2.1327e-007
2126	2.2568e-007
2127	1.8826e-007
2128	1.8507e-007
2129	2.4503e-007
2130	5.8347e-007
2131	6.9648e-007
2132	2.33e-007
2133	3.8715e-006
2134	6.889e-006
2135	8.7402e-006
2136	4.6574e-006
2137	5.4311e-006
2138	5.3945e-006
2139	5.9907e-006
2140	2.3213e-006
2141	6.3072e-006
2142	2.7416e-006
2143	5.9907e-006
2144	7.2741e-007
2145	5.9582e-007
2146	1.1115e-006
2147	5.0326e-007
2148	7.7871e-007
2149	3.0096e-007
2150	2.513e-007
2151	5.6544e-007
2152	2.9925e-007
2153	2.9055e-007
2154	2.5341e-007
2155	3.7358e-007
2156	3.4481e-007
2157	7.0424e-007
2158	1.4373e-007
2159	2.4396e-007
2160	3.3626e-007
2161	2.2111e-007
2162	3.955e-007
2163	5.9737e-006
2164	7.2305e-006
2165	8.3456e-006
2166	1.5583e-005
2167	5.0668e-006
2168	4.9597e-006
2169	5.635e-006
2170	3.1697e-006
2171	5.8518e-006
2172	3.8181e-006
2173	1.1606e-006
2174	2.4065e-006
2175	1.3794e-006
2176	3.7979e-006
2177	2.4051e-006
2178	1.2166e-006
2179	1.1207e-006
2180	9.2271e-007
2181	2.44e-007
2182	1.1209e-006
2183	3.3975e-007
2184	2.9044e-007
2185	5.6696e-007
2186	3.1576e-007
2187	4.1535e-007
2188	1.0744e-006
2189	2.3982e-007
2190	4.5823e-007
2191	2.0996e-007
2192	2.7975e-007
2193	3.6754e-006
2194	5.067e-006
2195	6.6706e-006
2196	4.9908e-006
2197	7.2494e-006
2198	2.7487e-006
2199	3.7343e-006
2200	3.7073e-006
2201	3.8026e-006
2202	5.4462e-006
2203	3.9683e-006
2204	3.5685e-006
2205	3.8026e-006
2206	5.0269e-006
2207	3.0111e-006
2208	3.3807e-006
2209	6.757e-006
2210	4.9329e-006
2211	2.7282e-007
2212	1.3212e-007
2213	1.6421e-006
2214	1.1436e-006
2215	2.8328e-007
2216	1.8734e-007
2217	5.2731e-008
2218	1.0844e-007
2219	1.8468e-007
2220	5.2731e-008
2221	1.0785e-006
2222	9.8122e-007
2223	3.9627e-007
2224	4.3273e-007
2225	1.3492e-005
2226	4.5778e-008
2227	1.0512e-007
2228	7.3165e-006
2229	8.5217e-006
2230	8.7939e-006
2231	1.3197e-006
2232	2.1915e-006
2233	1.1154e-006
2234	2.8186e-006
2235	4.4182e-006
2236	2.1866e-006
2237	6.1156e-007
2238	9.079e-007
2239	8.46e-006
2240	7.1272e-006
2241	2.4798e-007
2242	1.8618e-007
2243	2.0406e-007
2244	1.8618e-007
2245	1.9104e-006
2246	3.4041e-007
2247	6.1059e-007
2248	1.1359e-007
2249	1.8992e-007
2250	8.873e-007
2251	2.0208e-007
2252	2.9978e-006
2253	1.1909e-006
2254	1.1909e-007
2255	3.4041e-007
2256	2.455e-007
2257	2.8426e-007
2258	6.0434e-007
2259	2.4231e-007
2260	5.6389e-006
2261	6.1059e-007
2262	6.0434e-007
2263	1.8992e-007
2264	3.2981e-006
2265	1.1436e-006
2266	2.4887e-007
2267	2.455e-007
2268	1.0974e-007
2269	1.441e-006
2270	2.0895e-007
2271	2.4887e-007
2272	3.4041e-007
2273	2.7521e-006
2274	5.1563e-006
2275	3.4041e-007
2276	1.3544e-007
2277	1.6335e-007
2278	1.4102e-007
2279	1.3212e-007
2280	3.1648e-007
2281	2.9126e-006
2282	2.4231e-007
2283	3.4041e-007
2284	3.4041e-007
2285	1.1001e-007
2286	1.0469e-007
2287	2.7947e-007
2288	2.7947e-007
2289	2.4798e-007
2290	2.8426e-007
2291	1.6669e-006
2292	8.0867e-006
2293	1.141e-005
2294	8.97e-006
2295	9.1526e-006
2296	1.2374e-005
2297	8.9818e-006
2298	7.3147e-006
2299	6.2977e-006
2300	6.9951e-006
2301	6.4816e-006
2302	8.9817e-006
2303	7.088e-006
2304	8.7377e-006
2305	1.0473e-005
2306	9.8759e-006
2307	7.3969e-006
2308	8.7434e-006
2309	6.0792e-006
2310	1.008e-005
2311	9.5803e-006
2312	4.6116e-006
2313	5.1032e-006
2314	4.6017e-007
2315	6.0922e-007
2316	3.8993e-007
2317	6.1629e-007
2318	2.6037e-007
2319	2.0362e-007
2320	4.7515e-006
2321	2.1903e-006
2322	3.3068e-006
2323	9.1901e-006
2324	7.548e-007
2325	2.015e-006
2326	2.8937e-006
2327	7.4345e-007
2328	9.2865e-007
2329	5.0072e-006
2330	8.0387e-006
2331	1.1539e-006
2332	2.1081e-006
2333	1.9084e-007
2334	1.9084e-007
2335	2.8268e-006
2336	9.0641e-006
2337	7.583e-006
2338	1.6269e-005
2339	8.3183e-006
14838	7.7984e-007
14839	1.0677e-006
14840	2.0541e-006
14841	1.1337e-006
14842	1.9756e-006
14843	1.3023e-006
14844	1.3447e-006
14845	9.5405e-007
14846	1.5585e-006
14847	1.0236e-006
14848	1.6494e-006
14849	1.5537e-006
14850	1.6004e-006
14851	7.4511e-007
14852	7.6239e-007
14853	8.1736e-007
14854	1.0172e-006
14855	1.6261e-006
14856	1.2505e-006
14857	1.382e-006
14858	9.2542e-007
14859	8.129e-007
14860	5.7489e-007
14861	7.341e-007
14862	2.2403e-007
14863	7.8041e-007
14864	9.2641e-007
14865	7.5812e-007
14866	8.4767e-007
14867	2.8413e-007
14868	3.8936e-007
14869	1.2527e-006
14870	1.0816e-006
14871	7.9616e-007
14872	4.4699e-007
14873	6.3047e-007
14874	3.0836e-007
14875	4.3477e-007
14876	1.2035e-007
14877	1.9596e-007
14878	3.3446e-007
14879	2.8873e-007
14880	1.592e-007
14881	3.3676e-007
14882	2.413e-007
14883	2.0733e-007
14884	3.3077e-007
14885	1.7974e-006
14886	9.4986e-007
14887	5.197e-007
14888	5.2867e-007
14889	1.0126e-006
14890	1.4331e-006
14891	1.207e-006
14892	1.5246e-006
14893	8.7087e-007
14894	8.3095e-007
14895	6.0106e-007
14896	1.4238e-007
14897	1.0221e-006
14898	6.8208e-007
14899	3.2429e-007
14900	4.4384e-007
14901	7.0227e-007
14902	2.84e-007
14903	2.232e-007
14904	4.8896e-008
14905	1.0631e-007
14906	1.0619e-007
14907	2.6895e-007
14908	1.9365e-007
14909	2.0613e-007
14910	2.0849e-007
14911	2.2936e-007
14912	2.2538e-008
14913	5.9498e-008
14914	9.1039e-008
14915	1.5446e-007
14916	8.6134e-008
14917	5.3525e-008
14918	3.8443e-008
14919	1.7533e-007
14920	1.6191e-007
14921	1.103e-007
14922	1.0191e-007
14923	1.46e-007
14924	2.4665e-008
14925	4.8167e-008
14926	7.4167e-008
14927	1.482e-007
14928	2.6801e-007
14929	4.5635e-008
14930	6.9493e-008
14931	8.6708e-008
14932	1.9736e-007
14933	1.824e-007
14934	3.0035e-007
14935	1.7774e-007
14936	6.755e-008
14937	1.4632e-007
14938	9.7514e-008
14939	1.037e-007
14940	5.3425e-008
14941	2.9962e-007
14942	1.587e-007
14943	2.21e-007
14944	1.4256e-007
14945	2.8934e-007
14946	7.0292e-008
14947	2.3715e-008
14948	4.3201e-008
14949	1.065e-007
14950	6.3018e-008
14951	9.453e-008
14952	1.3547e-006
14953	3.1067e-006
14954	3.2937e-006
14955	1.6949e-006
14956	1.3977e-006
14957	2.5077e-006
14958	2.9491e-006
14959	2.4969e-006
14960	8.8455e-007
14961	1.4067e-006
14962	3.3201e-006
14963	2.3028e-006
14964	2.0604e-006
14965	3.423e-006
14966	4.686e-006
14967	3.287e-006
14968	2.1187e-006
14969	6.5846e-006
14970	1.1958e-005
14971	1.5382e-005
14972	8.021e-006
14973	8.445e-007
14974	1.219e-006
14975	1.2522e-006
14976	8.0331e-007
14977	8.9054e-007
14978	1.7817e-006
14979	2.1367e-006
14980	8.4912e-007
14981	1.0942e-006
14982	2.4744e-006
14983	1.8397e-006
14984	1.1747e-006
14985	9.4442e-007
14986	1.614e-007
14987	4.2623e-007
14988	1.6953e-007
14989	1.5105e-007
14990	3.6673e-007
14991	3.9049e-007
14992	3.1868e-007
14993	3.3981e-007
14994	2.6174e-007
14995	2.7145e-007
14996	2.0603e-007
14997	1.1439e-007
14998	2.3962e-007
14999	1.7141e-007
15000	2.4362e-007
15001	2.1327e-007
15002	1.021e-007
15003	6.0492e-008
15004	1.5452e-007
15005	1.4976e-007
15006	9.7491e-008
15007	1.6477e-007
15008	7.73e-007
15009	4.2426e-007
15010	5.5152e-007
15011	2.0441e-007
15012	2.1412e-007
15013	2.6604e-007
15014	5.9499e-007
15015	5.5063e-007
15016	4.8025e-007
15017	4.1507e-007
15018	4.1329e-007
15019	3.2791e-007
15020	5.0151e-007
15021	5.0999e-007
15022	3.6136e-007
15023	3.6621e-007
15024	3.5072e-007
15025	2.4009e-007
15026	2.945e-007
15027	1.5909e-007
15028	1.8902e-007
15029	2.6745e-007
15030	1.2265e-007
15031	1.8524e-007
15032	1.8861e-007
15033	2.1676e-007
15034	1.6356e-007
15035	1.2308e-007
15036	1.316e-007
15037	7.8864e-008
15038	8.2467e-008
15039	2.0524e-007
15040	2.4553e-007
15041	2.3397e-007
15042	3.4812e-007
15043	1.7889e-007
15044	9.743e-008
15045	1.112e-007
15046	3.5389e-007
15047	3.0365e-007
15048	2.0247e-007
15049	1.8337e-007
15050	1.1048e-007
15051	8.9034e-008
15052	5.3975e-008
15053	2.5881e-007
15054	2.7452e-007
15055	1.5228e-007
15056	7.9617e-008
15057	2.3026e-007
15058	1.2349e-007
15059	3.8342e-007
15060	2.2496e-007
15061	2.2342e-007
15062	8.1182e-008
15063	5.3421e-008
15064	4.7217e-007
15065	2.0138e-007
15066	5.0609e-007
15067	2.7085e-007
15068	2.006e-007
15069	1.5567e-007
15070	1.2638e-007
15071	1.165e-007
15072	2.6148e-007
15073	9.1135e-008
15074	1.9486e-007
15075	5.0546e-007
15076	1.3677e-007
15077	1.8552e-007
15078	3.1676e-007
15079	2.3632e-007
15080	4.1242e-007
15081	6.0838e-008
15082	6.2399e-008
15083	1.3557e-007
15084	6.8872e-008
15085	6.3541e-008
15086	1.7113e-007
15087	2.2787e-007
15088	2.1141e-007
15089	1.984e-007
15090	1.7917e-007
15091	1.1361e-007
15092	4.3884e-007
15093	7.6111e-007
15094	2.1461e-006
15095	9.0785e-007
15096	9.1735e-007
15097	5.6832e-007
15098	3.2105e-006
15099	1.7143e-006
15100	4.6694e-006
15101	5.3672e-006
15102	2.7745e-006
15103	1.9045e-006
15104	1.3505e-006
15105	4.9031e-007
15106	4.6332e-007
15107	2.5962e-006
15108	2.0535e-006
15109	2.5127e-007
15110	3.1135e-007
15111	1.3983e-006
15112	1.874e-006
15113	1.8174e-006
15114	5.9737e-007
15115	4.3978e-007
15116	3.3439e-007
15117	1.1787e-006
15118	1.2267e-007
15119	4.6059e-007
15120	6.1968e-007
15121	1.2341e-007
15122	3.2785e-007
15123	1.0641e-007
15124	1.1014e-006
15125	3.3172e-007
15126	5.1175e-007
15127	1.1587e-006
15128	1.6357e-007
15129	2.5518e-007
15130	1.2145e-006
15131	1.2446e-007
15132	6.5334e-008
15133	1.8499e-007
15134	1.4459e-007
15135	1.503e-007
15136	5.7555e-007
15137	1.4382e-006
15138	1.3898e-007
15139	1.1791e-007
15140	3.0908e-007
15141	6.6959e-007
15142	1.0384e-007
15143	1.4187e-006
15144	1.4497e-006
15145	1.905e-006
15146	1.4831e-006
15147	5.4929e-007
15148	6.649e-007
15149	2.8857e-006
15150	2.5115e-006
15151	1.2641e-006
15152	1.1052e-006
15153	1.1512e-006
15154	9.3081e-007
15155	1.3406e-006
15156	1.1605e-006
15157	1.1052e-006
15158	8.319e-007
15159	5.6295e-007
15160	1.0707e-006
15161	1.0657e-006
15162	3.1664e-006
15163	3.8983e-006
15164	1.0051e-005
15165	1.7475e-006
15166	1.148e-006
15167	5.2847e-007
15168	4.5421e-006
15169	1.3062e-006
15170	2.2036e-006
15171	2.1556e-006
15172	3.8092e-007
15173	1.5493e-007
15174	2.0163e-007
15175	1.8632e-007
15176	1.0646e-007
15177	1.4762e-007
15178	4.0228e-007
15179	1.7005e-007
15180	1.593e-007
15181	3.5309e-007
15182	1.0342e-007
15183	1.5262e-007
15184	6.6106e-008
15185	4.8073e-007
15186	2.3723e-007
15187	2.9822e-007
15188	1.3342e-007
15189	6.6106e-008
15190	4.2733e-007
15191	4.0317e-007
15192	7.6874e-007
15193	3.7863e-007
15194	3.5933e-007
15195	7.5944e-007
15196	5.3124e-007
15197	7.9262e-007
15198	3.6286e-007
15199	3.4236e-007
15200	8.747e-007
15201	1.063e-006
15202	3.4412e-007
15203	6.2592e-007
15204	3.1928e-007
15205	4.9516e-007
15206	7.2439e-007
15207	2.406e-007
15208	2.3641e-007
15209	1.9376e-007
15210	7.2574e-008
15211	4.5971e-007
15212	3.1434e-007
15213	2.6248e-007
15214	4.2757e-007
15215	1.6781e-007
15216	3.5042e-007
15217	3.0228e-007
15218	3.165e-007
15219	4.7966e-007
15220	2.0938e-007
15221	4.9399e-007
15222	3.0612e-007
15223	2.0716e-007
15224	4.1512e-007
15225	4.3918e-007
15226	3.5821e-007
15227	1.656e-007
15228	6.0151e-007
15229	2.8194e-007
15230	3.634e-007
15231	6.5595e-007
15232	2.5284e-007
15233	6.7338e-007
15234	2.3313e-007
15235	4.2872e-007
15236	2.6675e-007
15237	4.8549e-007
15238	7.2359e-008
15239	5.9617e-007
15240	5.3474e-007
15241	8.281e-008
15242	1.3963e-006
15243	3.1754e-006
15244	2.7355e-006
15245	2.9515e-007
15246	3.8336e-006
15247	2.7724e-006
15248	1.3918e-006
15249	1.5362e-006
15250	1.3242e-006
15251	3.933e-007
15252	3.4214e-007
15253	2.3313e-007
15254	2.3879e-007
15255	1.0438e-007
15256	2.2211e-007
15257	1.0486e-007
15258	4.833e-007
15259	8.5973e-008
15260	2.5224e-007
15261	1.8239e-006
15262	3.0339e-006
15263	5.3833e-006
15264	5.8683e-006
15265	7.9953e-006
15266	1.8602e-006
15267	5.5e-006
15268	3.9195e-006
15269	1.4287e-006
15270	2.3226e-006
15271	2.1871e-006
15272	1.4287e-006
15273	1.1054e-006
15274	1.1926e-006
15275	3.6948e-007
15276	1.4165e-006
15277	1.4639e-006
15278	1.0233e-006
15279	7.8523e-007
15280	1.2744e-006
15281	5.0134e-007
15282	1.5892e-007
15283	3.5812e-007
15284	3.7557e-007
15285	7.5159e-007
15286	4.3302e-007
15287	5.4341e-007
15288	4.6748e-008
15289	9.5743e-008
15290	6.2418e-008
15291	6.9409e-008
15292	1.0556e-007
15293	1.4452e-007
15294	5.484e-006
15295	5.2656e-006
15296	3.6366e-006
15297	3.806e-007
15298	4.2767e-007
15299	2.3894e-006
15300	2.8164e-007
15301	2.1535e-007
15302	1.5941e-007
15303	2.3163e-007
15304	6.6878e-008
15305	1.1273e-007
15306	1.8791e-007
15307	5.5867e-008
15308	1.4589e-007
15309	3.1163e-006
15310	1.0634e-006
15311	5.8902e-007
15312	2.0132e-006
15313	7.2417e-007
15314	1.1448e-006
15315	3.7245e-007
15316	9.5e-006
15317	6.9664e-007
15318	3.5765e-006
15319	2.0858e-005
15320	2.7135e-005
15321	8.9335e-006
15322	3.2811e-007
15323	2.5823e-005
15324	2.5822e-005
15325	1.1375e-007
15326	4.5789e-007
15327	2.7024e-005
15328	2.8436e-005
15329	1.5075e-005
15330	1.084e-005
15331	2.1431e-005
15332	1.5207e-007
15333	1.134e-007
15334	2.6033e-005
15335	2.2959e-005
15336	1.7393e-005
15337	4.516e-006
15338	3.5355e-006
15339	3.5642e-005
15340	2.0689e-007
15341	5.9709e-007
15342	6.2648e-007
15343	4.5095e-007
15344	4.8938e-006
15345	5.1953e-006
15346	1.2624e-005
15347	1.0629e-006
15348	1.7646e-005
15349	6.2648e-007
15350	7.754e-006
15351	8.0972e-006
15352	3.3936e-006
15353	1.9835e-006
15354	9.962e-006
15355	4.071e-006
15356	6.1391e-006
15357	9.5319e-006
15358	6.5838e-006
15359	2.6717e-006
15360	8.7155e-006
15361	8.8722e-006
15362	9.1238e-007
15363	8.226e-006
15364	3.5266e-006
15365	6.1969e-006
15366	4.8558e-006
15367	9.9693e-007
15368	4.7001e-006
15369	1.0215e-005
15370	8.5767e-007
15371	3.0812e-006
15372	5.1984e-007
15373	8.3172e-007
15374	4.708e-006
15375	5.357e-006
15376	6.6555e-007
15377	8.0763e-007
15378	3.7126e-006
15379	4.6151e-006
15380	4.3426e-007
15381	4.0207e-007
15382	1.1427e-006
15383	1.8853e-007
15384	5.4443e-007
15385	1.5947e-006
15386	3.4295e-007
15387	2.4432e-007
15388	5.0516e-007
15389	5.1946e-007
15390	1.6676e-007
15391	1.3231e-007
15392	2.3839e-006
15393	1.0125e-007
15394	5.2598e-007
15395	1.1769e-006
15396	1.0181e-007
15397	1.7476e-006
15398	1.9023e-006
15399	2.0514e-006
15400	2.1202e-006
15401	7.0817e-007
15402	2.6456e-007
15403	2.3163e-007
15404	7.0701e-008
15405	9.9249e-007
15406	2.5005e-006
15407	3.5881e-006
15408	5.5647e-008
15409	1.0751e-006
15410	1.0192e-006
15411	1.3786e-006
15412	4.415e-006
15413	1.3726e-006
15414	1.1585e-007
15415	4.3497e-006
15416	1.0898e-006
15417	1.3576e-006
15418	4.7432e-007
15419	1.4135e-006
15420	1.058e-006
15421	1.1391e-006
15422	1.0201e-006
15423	6.3507e-008
15424	2.0604e-007
15425	6.6334e-008
15426	2.1756e-007
15427	4.0294e-008
15428	1.0545e-007
15429	1.6782e-007
15430	4.2289e-008
15431	5.7031e-008
15432	7.0875e-008
15433	3.3982e-008
15434	1.0669e-007
15435	2.4588e-007
15436	7.6303e-008
15437	4.1714e-008
15438	6.2242e-008
15439	9.5353e-008
15440	5.8251e-008
15441	4.8062e-008
15442	6.8283e-008
15443	1.7127e-007
15444	1.0556e-007
15445	1.4705e-007
15446	1.12e-007
15447	2.6011e-007
15448	1.0545e-007
15449	4.2995e-008
15450	1.0556e-007
15451	1.2656e-007
15452	1.2136e-007
15453	1.0978e-007
15454	6.8587e-008
15455	1.3721e-007
15456	2.0357e-007
15457	8.1275e-008
15458	6.1987e-008
15459	7.3206e-008
15460	8.8333e-008
15461	9.5743e-008
15462	5.6124e-008
15463	5.9901e-008
15464	1.6742e-007
15465	1.6641e-007
15466	9.5743e-008
15467	6.9475e-006
15468	1.1687e-006
15469	3.3935e-006
15470	2.1634e-006
15471	4.3923e-006
15472	4.859e-006
15473	1.1803e-006
15474	7.0594e-007
15475	1.2294e-006
15476	1.7233e-006
15477	1.2949e-006
15478	9.6366e-007
15479	1.1203e-006
15480	7.3073e-007
15481	3.9645e-007
15482	2.0078e-006
15483	2.1188e-006
15484	1.4095e-006
15485	1.9801e-006
15486	1.9179e-006
15487	5.2043e-006
15488	7.3154e-006
15489	7.7651e-006
15490	2.3824e-006
15491	6.6911e-007
15492	5.0767e-007
15493	7.574e-007
15494	8.4589e-007
15495	1.1216e-006
15496	5.9111e-007
15497	1.0313e-006
15498	8.4698e-007
15499	7.3215e-007
15500	4.0375e-007
15501	3.8602e-006
15502	2.7679e-006
15503	2.2534e-006
15504	1.3607e-006
15505	1.1216e-006
15506	8.2594e-007
15507	7.0004e-007
15508	2.3217e-006
15509	2.1116e-006
15510	1.5597e-006
15511	2.4062e-006
15512	7.987e-007
15513	1.4479e-006
15514	1.939e-006
15515	2.1555e-006
15516	5.0639e-006
15517	4.6057e-007
15518	4.2101e-007
15519	4.8545e-007
15520	2.595e-007
15521	3.0724e-007
15522	6.6042e-007
15523	4.5817e-007
15524	8.8613e-007
15525	5.4963e-006
15526	1.1463e-006
15527	1.6692e-006
15528	4.4826e-006
15529	2.0877e-006
15530	1.8376e-006
15531	3.9607e-006
15532	3.9313e-006
15533	1.9073e-006
15534	1.2022e-006
15535	1.1356e-006
15536	4.6035e-007
15537	1.2023e-006
15538	1.3808e-006
15539	3.8986e-006
15540	1.6803e-006
15541	8.331e-007
15542	5.5202e-007
15543	1.8902e-006
15544	1.4979e-006
15545	1.9747e-006
15546	9.3266e-007
15547	5.8821e-007
15548	1.1108e-006
15549	8.8503e-007
15550	4.4688e-007
15551	7.5437e-007
15552	6.492e-007
15553	5.8137e-006
15554	7.2109e-006
15555	4.5446e-006
15556	2.8045e-006
15557	6.4967e-006
15558	2.5478e-006
15559	3.2821e-006
15560	5.9926e-006
15561	6.1994e-007
15562	8.3045e-007
15563	1.0072e-006
15564	1.6022e-006
15565	1.3705e-006
15566	1.1619e-006
15567	1.3843e-006
15568	9.7441e-007
15569	9.8678e-007
15570	1.2333e-006
15571	1.3705e-006
15572	9.2229e-007
15573	1.1349e-006
15574	1.3201e-006
15575	1.4399e-006
15576	1.0241e-006
15577	2.0681e-006
15578	9.9501e-007
15579	5.1266e-007
15580	6.967e-007
15581	5.8849e-007
15582	7.7291e-007
15583	1.0543e-006
15584	1.7232e-006
15585	1.038e-006
15586	9.5921e-007
15587	7.9354e-007
15588	1.2889e-006
15589	1.0959e-006
15590	8.5995e-007
15591	1.645e-006
15592	8.5226e-006
15593	8.6315e-006
15594	1.0659e-005
15595	5.1896e-006
15596	7.7762e-007
15597	2.5517e-006
15598	1.0793e-006
15599	4.4869e-007
15600	5.8291e-007
15601	1.4074e-006
15602	3.44e-007
15603	1.2171e-006
15604	1.2784e-006
15605	1.1907e-006
15606	1.0679e-006
15607	3.06e-006
15608	8.9943e-007
15609	9.6634e-007
15610	6.4598e-007
15611	1.2449e-006
15612	7.5292e-007
15613	4.5737e-007
15614	7.1471e-007
15615	8.9013e-007
15616	8.9057e-007
15617	1.2177e-006
15618	8.3263e-007
15619	1.177e-006
15620	1.2905e-006
15621	1.0561e-006
15622	8.4705e-007
15623	1.4186e-005
15624	5.9827e-006
15625	7.9026e-006
15626	1.6377e-005
15627	2.8169e-006
15628	6.2821e-006
15629	8.5646e-006
15630	1.2123e-005
15631	2.8169e-006
15632	5.944e-006
15633	1.4079e-006
15634	1.7167e-006
15635	9.4763e-007
15636	1.4077e-006
15637	1.4124e-006
15638	1.5516e-006
15639	1.7608e-006
15640	8.8551e-007
15641	1.4359e-006
15642	1.4089e-006
15643	3.1703e-006
15644	1.0702e-006
15645	5.9195e-007
15646	4.1264e-007
15647	5.3891e-007
15648	1.6917e-005
15649	5.2108e-006
15650	1.6018e-005
15651	5.6253e-006
15652	1.4382e-006
15653	4.3794e-006
15654	1.1389e-005
15655	5.7423e-006
15656	1.3057e-006
15657	9.675e-007
15658	4.168e-006
15659	4.1539e-006
15660	9.675e-007
15661	4.168e-006
15662	1.0332e-005
15663	9.675e-007
15664	4.1539e-006
15665	2.3245e-006
15666	6.9412e-007
15667	3.4085e-006
15668	9.9101e-007
15669	3.0456e-006
15670	2.2768e-006
15671	1.4222e-006
15672	2.8954e-006
15673	3.7117e-006
15674	2.6183e-006
15675	5.887e-006
15676	6.901e-006
15677	7.0807e-006
15678	5.5924e-006
15679	3.3611e-006
15680	1.7381e-006
15681	3.4014e-006
15682	4.589e-006
15683	3.9356e-006
15684	4.3795e-007
15685	1.2075e-006
15686	4.3795e-007
15687	5.4661e-007
15688	1.4991e-006
15689	5.5849e-006
15690	2.8986e-006
15691	4.3051e-007
15692	1.0213e-006
15693	3.4791e-007
15694	4.9906e-007
15695	1.4893e-006
15696	1.2639e-006
15697	1.0213e-006
15698	4.5749e-006
15699	2.6425e-006
15700	4.7706e-006
15701	4.3143e-006
15702	7.5831e-007
15703	1.3005e-006
15704	5.0639e-006
15705	8.4398e-007
15706	5.0912e-006
15707	7.4081e-006
15708	3.2007e-006
15709	8.6599e-007
15710	4.2014e-007
15711	1.6731e-006
15712	2.4721e-006
15713	1.2538e-006
15714	1.6363e-006
15715	7.1688e-007
15716	1.4598e-006
15717	2.2369e-006
15718	6.3744e-006
15719	4.8693e-006
15720	9.1446e-006
15721	8.7173e-007
15722	7.2692e-006
15723	5.3207e-006
15724	5.2304e-006
15725	8.7173e-007
15726	8.8473e-007
15727	6.6574e-006
15728	4.6066e-006
15729	8.8473e-007
15730	2.3845e-006
15731	3.9373e-006
15732	1.336e-006
15733	4.0708e-006
15734	2.3852e-006
15735	8.746e-007
15736	6.2218e-007
15737	7.8377e-006
15738	8.746e-007
15739	2.0179e-006
15740	6.2218e-007
15741	5.7654e-007
15742	6.8608e-006
15743	6.2218e-007
15744	3.4592e-006
15745	1.6713e-006
15746	4.2491e-006
15747	1.7971e-006
15748	3.0446e-006
15749	2.1348e-006
15750	4.7946e-006
15751	6.4852e-007
15752	9.8798e-007
15753	6.3914e-007
15754	9.9727e-007
15755	6.4852e-007
15756	5.0796e-006
15757	1.9734e-006
15758	5.6384e-007
15759	6.3914e-007
15760	6.7096e-006
15761	4.197e-006
15762	4.188e-006
15763	1.574e-006
15764	2.0944e-006
15765	4.6194e-006
15766	4.3399e-006
15767	1.8417e-006
15768	2.6713e-006
15769	3.6885e-006
15770	4.2105e-006
15771	8.7857e-007
15772	1.395e-006
15773	8.579e-007
15774	1.5438e-006
15775	3.2801e-006
15776	3.691e-006
15777	2.2009e-007
15778	3.5931e-007
15779	5.6256e-007
15780	1.4789e-007
15781	1.0401e-007
15782	1.1837e-007
15783	1.0789e-007
15784	7.8936e-008
15785	6.2512e-008
15786	2.3144e-007
15787	4.4069e-008
15788	7.977e-008
15789	4.0769e-008
15790	4.6161e-008
15791	7.3632e-008
15792	9.5643e-008
15793	9.6108e-007
15794	9.7707e-008
15795	1.0808e-006
15796	5.363e-007
15797	2.02e-007
15798	1.3852e-007
15799	3.7177e-008
15800	4.9049e-008
15801	2.8323e-007
